customerID,p_oof,MonthlyCharges,Contract
6248-BSHKG,0.018045565,20.4,One year
4685-TFLLS,0.030255001,19.8,One year
3470-BTGQO,0.1627131,45.65,Month-to-month
1209-VFFOC,0.01605378,56.4,Two year
8224-DWCKX,0.617806,73.3,Month-to-month
5482-PLVPE,0.6234727,24.35,Month-to-month
4553-DVPZG,0.4557326,101.35,Month-to-month
4902-OHLSK,0.49266958,98.65,Month-to-month
6917-IAYHD,0.4938815,33.6,Month-to-month
0495-ZBNGW,0.6569086,79.9,Month-to-month
8620-RJPZN,0.31454122,20.7,Month-to-month
7572-KPVKK,0.11509543,104.05,Two year
2642-MAWLJ,0.010089001,20.25,Two year
2357-COQEK,0.5687129,103.3,Month-to-month
7103-ZGVNT,0.04832825,73.7,One year
3737-GCSPV,0.61137474,96.2,Month-to-month
2027-WKXMW,0.33358055,108.75,Month-to-month
7137-NAXML,0.028053258,20.15,One year
2428-ZMCTB,0.09944728,19.75,Month-to-month
2961-VNFKL,0.011639432,25.95,Two year
1768-HNVGJ,0.21438384,70.05,Month-to-month
6963-KQYQB,0.008946665,24.05,Two year
5934-RMPOV,0.5360038,84.75,Month-to-month
1207-BLKSA,0.013273339,23.05,Two year
4088-YLDSU,0.30522364,104.15,One year
8316-BBQAY,0.020891149,59.95,Two year
1166-PQLGG,0.009342306,19.55,Two year
3146-JTQHR,0.050424367,19.6,One year
4291-YZODP,0.057100505,20.05,One year
4395-PZMSN,0.7230279,85.55,Month-to-month
6427-FEFIG,0.026454149,78.6,Two year
0017-IUDMW,0.050185215,116.8,Two year
8706-HRADD,0.20916305,43.55,Month-to-month
9955-QOPOY,0.10777714,60.8,One year
4385-ZKVNW,0.12805931,54.9,Month-to-month
5446-DKWYW,0.1203805,65.2,One year
2034-CGRHZ,0.5320343,102.95,Month-to-month
5797-APWZC,0.76248044,90.6,Month-to-month
3683-QKIUE,0.30813324,50.8,Month-to-month
4228-ZGYUW,0.7206934,90.05,Month-to-month
9031-ZVQPT,0.16882092,108.2,Two year
2990-IAJSV,0.019663058,92.0,Two year
8107-KNCIM,0.71294016,75.1,Month-to-month
9027-YFHQJ,0.159124,25.05,Month-to-month
5176-LDKUH,0.12997709,75.15,One year
4644-OBGFZ,0.02655787,19.5,One year
7926-IJOOU,0.21003167,19.3,Month-to-month
6480-YAGIY,0.16029774,112.2,One year
4029-HPFVY,0.5284938,70.3,Month-to-month
7602-DBTOU,0.008945785,19.6,Two year
5345-BMKWB,0.10542744,20.25,Month-to-month
3519-ZKXGG,0.73780966,75.85,Month-to-month
5457-COLHT,0.016362699,80.65,Two year
6416-TVAIH,0.8067427,68.5,Month-to-month
5451-YHYPW,0.053252336,115.75,Two year
5108-ADXWO,0.48805562,73.5,Month-to-month
7998-WNZEM,0.015118106,80.6,Two year
3066-RRJIO,0.7334304,69.95,Month-to-month
4664-NJCMS,0.025701484,59.55,Two year
0307-BCOPK,0.04213922,19.05,One year
7629-WFGLW,0.11026312,95.65,One year
2542-HYGIQ,0.30572817,19.95,Month-to-month
6715-OFDBP,0.3673539,70.05,Month-to-month
5016-LIPDW,0.033175074,19.4,One year
6481-LXPWL,0.09757032,36.1,One year
1567-DSCIC,0.70591813,94.0,Month-to-month
2150-UWTFY,0.09079773,61.15,Month-to-month
6124-ACRHJ,0.34567857,19.75,Month-to-month
9362-MWODR,0.15172285,64.1,Month-to-month
9975-GPKZU,0.014535921,19.75,Two year
9625-RZFUK,0.009871906,19.7,Two year
5153-LXKDT,0.12103702,110.2,Two year
5161-UBZXI,0.06529726,106.35,Two year
1020-JPQOW,0.209041,90.55,Month-to-month
7919-ZODZZ,0.12839977,65.9,One year
0565-JUPYD,0.11688966,104.5,One year
6867-ACCZI,0.01731324,52.5,Two year
5939-XAIXZ,0.2382142,56.1,Month-to-month
9054-FOWNV,0.5296418,88.75,Month-to-month
2683-BPJSO,0.39514863,84.45,Month-to-month
2157-MXBJS,0.21454309,75.3,One year
8207-VVMYB,0.014318162,26.0,Two year
9732-EQMWY,0.43047452,99.4,Month-to-month
9360-AHGNL,0.19522072,109.55,One year
1087-UDSIH,0.23667622,19.6,Month-to-month
5269-NRGDP,0.13467643,73.15,One year
6195-MELTI,0.060078464,54.65,One year
5485-WUYWF,0.45017704,66.4,Month-to-month
2121-JAFOM,0.03719721,115.55,Two year
8818-DOPVL,0.52332395,104.45,Month-to-month
2632-UCGVD,0.2973463,100.05,Month-to-month
5445-PZWGX,0.1451771,102.0,One year
1227-UDMZR,0.016638665,91.15,Two year
5198-HQAEN,0.22316134,89.7,One year
9170-CCKOU,0.28572863,90.2,Month-to-month
2167-FQSTQ,0.05944977,92.4,Two year
2819-GWENI,0.028095236,19.9,One year
1043-YCUTE,0.016375637,25.15,Two year
3814-MLAXC,0.33306506,79.85,Month-to-month
3572-UUHRS,0.034425404,18.85,One year
2692-PFYTJ,0.42508334,25.75,Month-to-month
1226-UDFZR,0.4046701,49.6,Month-to-month
5955-EPOAZ,0.20012413,20.95,Month-to-month
6821-JPCDC,0.23626983,97.05,One year
8815-LMFLX,0.10671896,25.4,Month-to-month
9135-HSWOC,0.010817928,19.7,Two year
8582-KRHPJ,0.16347432,35.0,Month-to-month
5811-IWXYM,0.22319421,101.25,One year
7044-YAACC,0.7020942,70.2,Month-to-month
8189-XRIKE,0.4155381,90.95,Month-to-month
1506-YJTYT,0.020637969,73.85,Two year
4123-DVHPH,0.6406341,88.05,Month-to-month
6425-YQLLO,0.20716664,105.95,One year
5442-UTCVD,0.6603399,91.85,Month-to-month
2228-BZDEE,0.012385272,20.1,Two year
7734-DBOAI,0.43766347,40.1,Month-to-month
2789-CZANW,0.05071327,110.3,Two year
2091-RFFBA,0.53527695,73.9,Month-to-month
2114-MGINA,0.56605893,89.8,Month-to-month
7596-LDUXP,0.22511274,85.15,One year
3740-RLMVT,0.04060162,60.95,One year
4489-SNOJF,0.13387091,72.25,Month-to-month
2192-OZITF,0.022065248,73.55,Two year
5651-CPDND,0.18534157,46.0,Month-to-month
2186-QZEYA,0.18204531,58.55,Month-to-month
1131-ALZWV,0.03339586,24.6,One year
7729-XBTWX,0.010695256,19.75,Two year
9134-WYRVP,0.083483815,86.35,One year
3284-SVCRO,0.015697453,25.5,Two year
9732-OUYRN,0.035759207,19.0,One year
0559-CKHUS,0.01717023,19.55,Two year
2931-SVLTV,0.32290035,110.1,Month-to-month
6899-PPEEA,0.55455416,96.55,Month-to-month
7504-UWHNB,0.34409145,69.75,Month-to-month
2582-FFFZR,0.35902125,50.6,Month-to-month
8908-NMQTX,0.017108066,65.6,Two year
2187-LZGPL,0.37447417,40.1,Month-to-month
1431-AIDJQ,0.023965597,82.1,Two year
6288-LBEAR,0.29193217,79.1,Month-to-month
4597-NUCQV,0.66053414,101.25,Month-to-month
9019-QVLZD,0.79897213,79.55,Month-to-month
8413-YNHNV,0.019136071,90.65,Two year
5808-TOTXO,0.07110966,20.55,One year
4369-NYSCF,0.079741135,75.75,One year
6333-YDVLT,0.17174836,110.0,One year
5324-KTGCG,0.032939073,20.85,One year
5599-HVLTW,0.6474559,80.35,Month-to-month
7394-LWLYN,0.7406293,70.15,Month-to-month
3707-LRWZD,0.15821747,84.05,One year
6873-UDNLD,0.1348734,67.45,Month-to-month
2700-LUEVA,0.26658037,20.75,Month-to-month
1455-ESIQH,0.85008013,89.1,Month-to-month
0958-YHXGP,0.4569089,69.9,Month-to-month
1101-SSWAG,0.30029997,51.1,Month-to-month
2979-SXESE,0.48977742,94.4,Month-to-month
4013-TLDHQ,0.47447544,78.25,Month-to-month
5743-KHMNA,0.01069559,25.55,Two year
4194-FJARJ,0.022285853,60.0,Two year
5325-UWTWJ,0.23751296,90.55,Month-to-month
3969-GYXEL,0.45544693,76.4,Month-to-month
9208-OLGAQ,0.60187846,84.95,Month-to-month
3244-CQPHU,0.055341057,110.1,Two year
2674-MLXMN,0.3049639,99.65,Month-to-month
9708-HPXWZ,0.47126624,45.4,Month-to-month
6992-TKNYO,0.09004785,69.0,One year
4468-YDOVK,0.27646908,48.65,Month-to-month
3754-DXMRT,0.62483764,44.15,Month-to-month
5792-JALQC,0.030263457,59.85,Two year
7130-VTEWQ,0.71202517,75.75,Month-to-month
2200-DSAAL,0.049974006,80.65,Two year
4302-ZYFEL,0.020024119,20.55,One year
9351-LZYGF,0.12394656,66.4,Month-to-month
4366-CTOUZ,0.09068231,100.2,Two year
6121-VZNQB,0.35700527,19.1,Month-to-month
7903-CMPEY,0.81979316,80.3,Month-to-month
1518-OMDIK,0.164924,44.55,Month-to-month
6671-NGWON,0.1259725,20.35,Month-to-month
0595-ITUDF,0.16989611,91.8,Month-to-month
6996-KNSML,0.8074514,74.9,Month-to-month
1955-IBMMB,0.01541088,20.2,Two year
0096-BXERS,0.3074839,50.35,Month-to-month
3806-YAZOV,0.16767319,18.8,Month-to-month
7998-ZLXWN,0.07865792,20.45,Month-to-month
6253-WRFHY,0.24167638,64.75,One year
9133-AYJZG,0.53216445,98.7,Month-to-month
2675-OTVVJ,0.40375298,89.45,Month-to-month
8680-CGLTP,0.07517528,58.75,One year
8430-TWCBX,0.025342185,20.7,One year
5018-GWURO,0.3313452,85.6,Month-to-month
6741-QRLUP,0.016475067,80.3,Two year
4737-HOBAX,0.024403192,79.8,Two year
0537-QYZZN,0.46695918,79.85,Month-to-month
3340-QBBFM,0.058338534,54.1,One year
1704-NRWYE,0.66982543,80.85,Month-to-month
2592-SEIFQ,0.4509827,24.75,Month-to-month
8200-KLNYW,0.070933245,80.9,One year
3372-CDXFJ,0.04406601,24.5,One year
4781-ZXYGU,0.44733053,20.15,Month-to-month
7632-YUTXB,0.021021528,20.05,One year
2718-YSKCS,0.011642241,19.6,Two year
9896-UYMIE,0.17007577,114.3,One year
0853-NWIFK,0.23978989,100.3,One year
8212-CRQXP,0.38218784,80.0,Month-to-month
6980-CDGFC,0.026260568,20.85,One year
7691-XVTZH,0.04633965,89.95,Two year
2520-SGTTA,0.04680236,20.0,Two year
7481-ATQQS,0.30540368,90.85,Month-to-month
2277-VWCNI,0.46906486,48.75,Month-to-month
1088-CNNKB,0.054484632,80.0,One year
8642-GVWRF,0.5678252,79.7,Month-to-month
1930-BZLHI,0.037411306,20.35,One year
3400-ESFUW,0.015570485,57.55,Two year
5868-YTYKS,0.3812783,20.25,Month-to-month
3525-DVKFN,0.012006389,19.4,Two year
1482-OXZSY,0.390811,100.4,Month-to-month
0377-JBKKT,0.11636506,57.95,Month-to-month
5778-BVOFB,0.2777508,59.5,Month-to-month
3373-YZZYM,0.29927772,19.2,Month-to-month
2057-ZBLPD,0.5620334,86.5,Month-to-month
0228-MAUWC,0.18429546,59.55,Month-to-month
5502-RLUYV,0.3683053,103.95,Month-to-month
0023-HGHWL,0.72483194,25.1,Month-to-month
7663-YJHSN,0.05845682,103.95,Two year
4915-BFSXL,0.018568568,68.95,Two year
3086-RUCRN,0.20675085,103.1,Month-to-month
5215-LNLDJ,0.52196676,24.7,Month-to-month
7576-JMYWV,0.34391278,110.2,Month-to-month
9039-RBEEE,0.12309202,48.95,Month-to-month
0257-KXZGU,0.1170241,62.45,Month-to-month
1307-ATKGB,0.4962905,89.55,Month-to-month
8417-FMLZI,0.5482263,83.55,Month-to-month
3714-XPXBW,0.15533991,78.9,Month-to-month
1850-AKQEP,0.10408006,20.35,Month-to-month
2824-DXNKN,0.017909333,71.45,Two year
5227-JSCFE,0.030101486,46.35,Two year
0848-ZGQIJ,0.51765853,94.65,Month-to-month
3621-CHYVB,0.13611984,49.9,Month-to-month
8042-RNLKO,0.028251728,25.45,One year
1792-UXAFY,0.55112743,89.15,Month-to-month
5372-FBKBN,0.071102165,20.75,Month-to-month
0420-TXVSG,0.01360897,66.1,Two year
6217-TOWGS,0.25629878,75.4,Month-to-month
0515-YPMCW,0.7006663,70.45,Month-to-month
0378-XSZPU,0.03490229,60.3,One year
1045-LTCYT,0.115778886,21.05,Month-to-month
1544-JJMYL,0.045861714,69.35,One year
4636-JGAAI,0.31897348,88.85,Month-to-month
6874-SGLHU,0.25625873,97.0,One year
5951-AOFIH,0.18366793,66.4,Month-to-month
4729-XKASR,0.54316205,24.75,Month-to-month
3059-NGMXB,0.17289183,69.2,Month-to-month
8652-YHIYU,0.15368645,79.5,One year
5278-PNYOX,0.08841371,100.65,Two year
5449-FIBXJ,0.47443423,103.3,Month-to-month
3486-HOOGQ,0.01722154,79.7,Two year
5061-PBXFW,0.098423555,61.4,Month-to-month
8630-FJLIB,0.5116669,69.8,Month-to-month
3891-NLXJB,0.027702214,40.55,Two year
4749-OJKQU,0.73976636,75.65,Month-to-month
0577-WHMEV,0.4448739,90.7,Month-to-month
5453-AXEPF,0.44852087,80.5,Month-to-month
3639-XJHKQ,0.19308901,60.6,Month-to-month
3716-LRGXK,0.107386775,101.15,Two year
2263-SFSQZ,0.01557205,24.95,Two year
9950-MTGYX,0.015575033,20.3,Two year
3397-AVTKU,0.108458735,60.0,Two year
4825-FUREZ,0.026597997,20.25,Two year
9837-BMCLM,0.69963104,78.5,Month-to-month
2672-OJQZP,0.5068782,44.75,Month-to-month
0137-UDEUO,0.17771287,19.85,Month-to-month
3134-DSHVC,0.048657056,98.0,Two year
6161-UUUTA,0.75033706,79.9,Month-to-month
7821-DPRQE,0.3109334,107.7,Month-to-month
6543-XRMYR,0.60791403,99.7,Month-to-month
2001-EWBQU,0.15293057,104.7,Two year
4925-LMHOK,0.18888421,58.6,Month-to-month
1608-GMEWB,0.45101848,93.9,Month-to-month
6695-AMZUF,0.019200439,86.45,Two year
1455-UGQVH,0.82201314,98.5,Month-to-month
8410-BGQXN,0.16773346,19.4,Month-to-month
8280-MQRQN,0.563271,50.45,Month-to-month
1619-YWUBB,0.014075308,24.95,Two year
7611-YKYTC,0.23188426,75.0,Month-to-month
2037-SGXHH,0.40324077,94.65,Month-to-month
3178-FESZO,0.84769875,100.25,Month-to-month
0365-GXEZS,0.3752943,78.2,Month-to-month
0082-OQIQY,0.45427907,94.2,Month-to-month
6087-MVHJH,0.6131058,88.45,Month-to-month
4603-JANFB,0.8061156,69.85,Month-to-month
3018-TFTSU,0.35093135,81.7,Month-to-month
3606-SBKRY,0.23296975,50.05,One year
4806-KEXQR,0.6999796,79.9,Month-to-month
0667-NSRGI,0.080851,69.55,One year
7083-YNSKY,0.109647825,25.4,Month-to-month
6893-ODYYE,0.051017582,90.1,One year
8242-JSVBO,0.3109733,44.65,Month-to-month
2479-BRAMR,0.3104014,83.75,Month-to-month
9541-ZPSEA,0.017435662,80.35,Two year
2665-NPTGL,0.60560507,98.1,Month-to-month
1139-WUOAH,0.026304554,53.35,Two year
4693-VWVBO,0.19243263,19.55,Month-to-month
7434-SHXLS,0.2757495,20.9,Month-to-month
6937-GCDGQ,0.08383807,48.95,One year
0988-JRWWP,0.5519355,54.2,Month-to-month
5075-JSDKI,0.02125162,24.45,Two year
7908-QCBCA,0.6947428,69.4,Month-to-month
8644-XYTSV,0.19057252,40.15,Month-to-month
6711-FLDFB,0.63701665,74.9,Month-to-month
3873-WOSBC,0.009402804,25.6,Two year
7465-ZZRVX,0.8061156,70.35,Month-to-month
7975-JMZNT,0.019344877,91.7,Two year
7251-XFOIL,0.21194811,89.2,Month-to-month
4116-IQRFR,0.0616459,24.1,One year
3714-JTVOV,0.3133147,74.15,Month-to-month
8259-DZLIZ,0.056662645,53.85,One year
0442-ZXKVS,0.25157276,115.6,One year
7853-WNZSY,0.34111747,19.75,Month-to-month
3120-FAZKD,0.018466396,24.05,Two year
8606-OEGQZ,0.016188823,25.3,Two year
0225-ZORZP,0.6730104,84.3,Month-to-month
4702-IOQDC,0.83145255,70.1,Month-to-month
9489-JMTTN,0.015898759,89.75,Two year
0575-CUQOV,0.26309305,97.95,One year
0967-BMLBD,0.04636688,20.0,One year
6178-KFNHS,0.50947106,78.3,Month-to-month
2830-LEWOA,0.14092392,103.9,One year
5006-MXVRN,0.010045343,20.7,Two year
1264-BYWMS,0.48718852,96.8,Month-to-month
9658-WYUFB,0.5642881,94.4,Month-to-month
8327-WKMIE,0.02722197,20.15,One year
6917-FIJHC,0.013084627,26.0,Two year
5329-KRDTM,0.032454327,77.35,Two year
7797-EJMDP,0.14089464,66.05,Month-to-month
3530-VWVGU,0.06148416,19.9,Month-to-month
2013-SGDXK,0.77534455,84.3,Month-to-month
6368-NWMCE,0.1417121,68.15,Month-to-month
3633-CDBUW,0.11887598,80.85,One year
0707-HOVVN,0.034569614,75.5,Two year
8580-QVLOC,0.02293577,92.45,Two year
3956-MGXOG,0.4931227,80.6,Month-to-month
9274-UARKJ,0.4822284,83.2,Month-to-month
4077-HWUYD,0.016384255,87.55,Two year
2012-NWRPA,0.8089409,99.55,Month-to-month
8808-ELEHO,0.71797967,81.25,Month-to-month
0103-CSITQ,0.21970552,109.4,One year
3506-LCJDC,0.27352205,19.95,Month-to-month
8671-KKKOS,0.1879857,45.55,Month-to-month
7305-ZWMAJ,0.026059125,20.7,One year
9518-XXBXE,0.5016232,75.3,Month-to-month
3934-HXCFZ,0.55664086,99.25,Month-to-month
6578-KRMAW,0.3168583,93.4,Month-to-month
4860-IJUDE,0.40705872,73.75,Month-to-month
7666-WKRON,0.06688017,80.45,Two year
9688-YGXVR,0.27909148,88.15,Month-to-month
0423-UDIJQ,0.20828825,49.2,Month-to-month
1945-XISKS,0.0090734195,19.65,Two year
4910-AQFFX,0.5601501,79.35,Month-to-month
2154-KVJFF,0.63126034,79.75,Month-to-month
5360-LJCNJ,0.09956204,105.15,Two year
2607-FBDFF,0.441793,49.0,Month-to-month
9647-ERGBE,0.5607107,100.05,Month-to-month
3428-XZMAZ,0.8255648,69.35,Month-to-month
1100-DDVRV,0.36742693,49.8,Month-to-month
0378-TOVMS,0.5631218,85.8,Month-to-month
4355-HBJHH,0.03030973,79.7,Two year
6728-WYQBC,0.33217353,20.95,Month-to-month
9058-CBREO,0.60252357,50.55,Month-to-month
9029-FEGVJ,0.35030997,79.3,Month-to-month
7216-KAOID,0.032630105,19.5,One year
0318-QUUOB,0.8374185,80.55,Month-to-month
6145-NNPNO,0.4594792,44.15,Month-to-month
5520-FVEWJ,0.6136314,84.5,Month-to-month
5339-TJFEK,0.2882429,105.5,Month-to-month
5572-ZDXHY,0.34239754,84.3,Month-to-month
2074-GUHPQ,0.3971838,92.7,Month-to-month
4625-XMOYM,0.013885811,26.25,Two year
5827-MWCZK,0.27653992,96.95,Month-to-month
1385-TQOZW,0.14308721,20.45,Month-to-month
5914-XRFQB,0.06133156,115.8,Two year
4329-YPDDQ,0.41030753,108.2,Month-to-month
4804-NCPET,0.010349063,20.2,Two year
3750-CKVKH,0.6849868,67.75,Month-to-month
5944-UGLLK,0.11632637,54.9,One year
8063-GBATB,0.6106541,85.25,Month-to-month
7787-BNTZM,0.1152841,20.15,Month-to-month
2252-ISRNH,0.43597233,90.35,One year
9415-TPKRV,0.25185215,55.75,Month-to-month
5322-TEUJK,0.034881696,114.6,Two year
4547-KQRTM,0.5594483,80.05,Month-to-month
4877-EVATK,0.33977962,20.0,Month-to-month
1866-DIOQZ,0.056862008,66.8,One year
8375-KVTHK,0.21208851,100.3,One year
2697-NQBPF,0.5128291,105.35,Month-to-month
3709-OIJEA,0.1556072,85.2,One year
7639-SUPCW,0.17365092,48.8,Month-to-month
1386-ZIKUV,0.17136613,18.95,Month-to-month
0599-XNYDO,0.38556415,69.8,Month-to-month
6377-WHAOX,0.4990695,106.15,Month-to-month
6855-VLGOS,0.013644297,20.55,Two year
8999-XXGNS,0.22313645,105.75,One year
8746-OQQRW,0.17635901,25.25,Month-to-month
3181-MIZBN,0.098484226,19.75,Month-to-month
0471-ARVMX,0.2499509,104.85,One year
7766-CLTIC,0.18124767,60.95,Month-to-month
5650-YLIBA,0.5083097,81.15,Month-to-month
0825-CPPQH,0.008945353,19.1,Two year
9084-OAYKL,0.011079362,20.8,Two year
6122-LJADA,0.017238535,90.15,Two year
2400-XIWIO,0.041465994,90.1,Two year
7524-VRLPL,0.030428244,74.1,Two year
1069-XAIEM,0.8788179,85.05,Month-to-month
7569-NMZYQ,0.046568833,118.75,Two year
5201-USSQZ,0.2594121,85.9,Month-to-month
2105-PHWON,0.3674084,95.0,Month-to-month
1494-EJZDW,0.017746378,20.15,Two year
4884-TVUQF,0.06871094,101.3,Two year
8003-EWNDZ,0.17778003,21.2,Month-to-month
1897-RCFUM,0.03275536,24.2,One year
9256-JTBNZ,0.099890076,20.3,Month-to-month
4658-HCOHW,0.46458757,102.8,Month-to-month
2211-RMNHO,0.021549113,85.3,Two year
2432-TFSMK,0.2083746,89.6,One year
3440-JPSCL,0.6443538,99.95,Month-to-month
4929-ROART,0.14971595,56.25,Month-to-month
1834-ABKHQ,0.07812094,50.95,One year
1741-WTPON,0.080491394,115.85,Two year
3932-IJWDZ,0.36412007,103.65,Month-to-month
1240-HCBOH,0.014238058,26.1,Two year
3594-KADLU,0.38153076,35.1,Month-to-month
8065-BVEPF,0.3407085,99.1,Month-to-month
3796-ENZGF,0.017140739,67.25,Two year
1734-ZMNTZ,0.02035969,25.0,Two year
2853-CWQFQ,0.4630669,59.55,Month-to-month
0813-TAXXS,0.045504503,77.8,Two year
2519-TWKFS,0.06560506,55.1,One year
2889-FPWRM,0.16385952,117.8,One year
0626-QXNGV,0.012657659,24.15,Two year
6723-CEGQI,0.02551563,45.25,Two year
6987-XQSJT,0.40636334,79.5,Month-to-month
4732-RRJZC,0.12242672,20.25,Month-to-month
9499-XPZXM,0.01641998,64.75,Two year
4338-EYCER,0.16432191,54.6,Month-to-month
3007-FDPEA,0.29253572,20.7,Month-to-month
6350-XFYGW,0.7614505,94.75,Month-to-month
4290-BSXUX,0.62777424,79.65,Month-to-month
8513-OLYGY,0.044039153,115.8,Two year
0311-QYWSS,0.307492,49.45,Month-to-month
8705-DWKTI,0.28320336,83.8,Month-to-month
8755-IWJHN,0.27971846,95.35,Month-to-month
0325-XBFAC,0.7008673,94.7,Month-to-month
4480-QQRHC,0.5683063,74.05,Month-to-month
0929-PECLO,0.26308846,89.6,Month-to-month
3680-CTHUH,0.17678891,116.6,One year
1202-KKGFU,0.16264755,54.2,Month-to-month
6112-KTHFQ,0.12652892,19.3,Month-to-month
1852-XEMDW,0.111593686,65.05,Month-to-month
2462-XIIJB,0.74030256,92.5,Month-to-month
4760-XOHVN,0.27865195,19.45,Month-to-month
1820-DJFPH,0.012031155,24.05,Two year
9426-SXNHE,0.12622961,18.75,Month-to-month
9068-FHQHD,0.010589706,20.15,Two year
1269-FOYWN,0.029597428,20.0,One year
9470-YFUYI,0.040892255,71.0,One year
7817-BOQPW,0.7356113,75.55,Month-to-month
7402-EYFXX,0.6250803,93.6,Month-to-month
1853-UDXBW,0.81799793,70.0,Month-to-month
9895-VFOXH,0.46205258,24.4,Month-to-month
5458-CQJTA,0.016534077,74.8,Two year
1230-QAJDW,0.33971438,65.25,Month-to-month
5701-ZIKJE,0.21817872,50.55,Month-to-month
5219-YIPTK,0.5165463,104.4,Month-to-month
5032-MIYKT,0.7887116,70.7,Month-to-month
7396-VJUZB,0.3208307,45.25,Month-to-month
9717-QEBGU,0.66722363,70.3,Month-to-month
5172-RKOCB,0.06654389,108.95,Two year
6509-TSGWN,0.07930372,26.45,Month-to-month
3540-RZJYU,0.38384587,86.2,Month-to-month
3178-CIFOT,0.042760476,19.65,One year
2091-MJTFX,0.1554485,51.2,Month-to-month
4530-NDRKU,0.062930375,19.05,One year
5985-TBABQ,0.100689694,74.75,One year
9800-ONTFE,0.39539424,75.8,Month-to-month
6743-HHQPF,0.20300043,25.1,Month-to-month
8455-HIRAQ,0.19012563,44.45,Month-to-month
6616-AALSR,0.07416992,104.3,Two year
0883-EIBTI,0.22604617,19.5,Month-to-month
9415-ZNBSX,0.015051364,89.0,Two year
4018-KJYUY,0.052259002,20.15,Month-to-month
0722-TROQR,0.70050544,74.9,Month-to-month
7571-YXDAD,0.58083385,74.9,Month-to-month
3884-UEBXB,0.017415782,36.15,Two year
8780-RSYYU,0.090769604,19.2,Month-to-month
5537-UXXVS,0.08359215,19.25,Month-to-month
1791-PQHBB,0.38700846,61.2,Month-to-month
8701-DGLVH,0.013277879,20.45,Two year
8741-LQOBK,0.14760785,35.05,Month-to-month
3393-FMZPV,0.6351679,100.25,Month-to-month
8082-GHXOP,0.18193302,44.0,Month-to-month
6402-ZFPPI,0.51044357,102.8,Month-to-month
0980-FEXWF,0.061869577,50.35,One year
7486-KSRVI,0.275691,100.0,One year
3011-WQKSZ,0.11788879,20.0,Month-to-month
8443-WVPSS,0.601852,99.85,Month-to-month
3006-XIMLN,0.74997795,94.2,Month-to-month
8218-FFJDS,0.016758887,86.4,Two year
1986-PHGZF,0.22827059,58.4,Month-to-month
9965-YOKZB,0.7726434,83.85,Month-to-month
0504-HHAPI,0.4279185,88.3,Month-to-month
9360-OMDZZ,0.61239475,94.1,Month-to-month
6305-YLBMM,0.16464248,104.05,One year
0345-XMMUG,0.11727366,108.9,Two year
8024-XNAFQ,0.0698153,107.4,Two year
3647-GMGDH,0.43685478,94.7,Month-to-month
2988-GBIVW,0.22766395,90.85,Month-to-month
2832-SCUCO,0.20478168,19.9,Month-to-month
7036-ZZKBD,0.14386222,66.4,Month-to-month
3791-LGQCY,0.44185764,100.65,Month-to-month
0265-PSUAE,0.542639,100.7,Month-to-month
0463-TXOAK,0.013776822,25.6,Two year
0594-UFTUL,0.100169964,19.85,Month-to-month
9509-MPYOD,0.027321337,20.75,One year
9128-CPXKI,0.15584108,95.8,Two year
0129-KPTWJ,0.33519903,94.65,Month-to-month
8166-ZZTFS,0.031219594,80.55,Two year
5855-EIBDE,0.10104727,106.65,Two year
5365-LLFYV,0.48852327,45.85,Month-to-month
5956-YHHRX,0.6840892,104.35,Month-to-month
6008-NAIXK,0.27637142,55.45,One year
2956-GGUCQ,0.48014954,78.85,Month-to-month
1928-BXYIV,0.46104643,61.15,Month-to-month
5760-FXFVO,0.5443294,78.95,Month-to-month
6595-COKXZ,0.52577573,44.45,Month-to-month
0961-ZWLVI,0.2194585,109.2,One year
5181-OABFK,0.016030712,61.3,Two year
4007-NHVHI,0.32364097,96.85,Month-to-month
7816-VGHTO,0.055502977,40.55,Two year
5871-DGTXZ,0.028013868,19.8,One year
7550-WIQVA,0.28952447,108.25,One year
7544-ZVIKX,0.237383,105.05,One year
0016-QLJIS,0.015242093,90.45,Two year
7508-DQAKK,0.016977724,86.4,Two year
5176-OLSKT,0.014898551,66.9,Two year
9356-AXGMP,0.30833128,110.7,One year
3556-BVQGL,0.034662858,20.0,One year
0362-ZBZWJ,0.50884014,84.9,Month-to-month
8979-CAMGB,0.2497128,102.1,One year
4211-MMAZN,0.27982178,20.25,Month-to-month
7581-EBBOU,0.053316478,70.15,One year
4274-OWWYO,0.8104889,74.35,Month-to-month
5073-RZGBK,0.061627608,80.05,One year
1541-ETJZO,0.50176215,62.05,Month-to-month
2192-CKRLV,0.07147418,49.2,Two year
3154-HMWUU,0.01541088,20.5,Two year
6119-SPUDB,0.015775466,38.25,Two year
